ImageNumber,ObjectNumber,FileName_Cell_Mask,FileName_DAPI,FileName_GFP,PathName_Cell_Mask,PathName_DAPI,PathName_GFP,Children_GFP_foci_Count,Number_Object_Number,Parent_Nuclei
233,17,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,34,17,17
233,18,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,54,18,18
233,19,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,19,19
233,20,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,20,20
233,21,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,21,21
233,22,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,22,22
233,23,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,23,23
233,24,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,24,24
233,25,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,43,25,25
233,26,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,36,26,26
233,27,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,27,27
233,28,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,45,28,28
233,29,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,29,29
233,30,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,30,30
233,31,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,31,31
233,32,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,51,32,32
233,33,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,23,33,33
233,34,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,34,34
233,35,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,29,35,35
233,36,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,40,36,36
233,37,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,37,37
233,38,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,38,38
233,39,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,30,39,39
233,40,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,41,40,40
233,41,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,41,41
233,42,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,110,42,42
233,43,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,32,43,43
233,44,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,57,44,44
233,45,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,5,45,45
233,46,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,46,46
233,47,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,48,47,47
233,48,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,48,48
233,49,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,13,49,49
233,50,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,50,50
233,51,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,61,51,51
233,52,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,2,52,52
233,53,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,14,53,53
233,54,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,54,54
233,55,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,55,55
233,56,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,9,56,56
233,57,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,16,57,57
233,58,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,58,58
233,59,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,59,59
233,60,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,20,60,60
233,61,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,61,61
233,62,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,62,62
233,63,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,63,63
233,64,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,14,64,64
233,65,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,65,65
233,66,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,66,66
233,67,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,67,67
233,68,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,68,68
233,69,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,69,69
233,70,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,70,70
233,71,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,71,71
233,72,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,59,72,72
233,73,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,73,73
233,74,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,74,74
233,75,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,10,75,75
233,76,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,21,76,76
233,77,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,18,77,77
233,78,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,1,78,78
233,79,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,43,79,79
233,80,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,20,80,80
233,81,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,81,81
233,82,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,17,82,82
233,83,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,38,83,83
233,84,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,84,84
233,85,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,8,85,85
233,86,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,24,86,86
233,87,20240708-A19841_K17_s4_w3.TIF,20240708-A19841_K17_s4_w1.TIF,20240708-A19841_K17_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,12,87,87
234,1,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,3,1,1
234,2,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,0,2,2
234,3,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,6,3,3
234,4,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,55,4,4
234,5,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,25,5,5
234,6,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,29,6,6
234,7,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,7,7,7
234,8,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,8,8
234,9,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,15,9,9
234,10,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,11,10,10
234,11,20240708-A19841_K18_s4_w3.TIF,20240708-A19841_K18_s4_w1.TIF,20240708-A19841_K18_s4_w2.TIF,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,C:\Users\Schlieker Lab\Downloads\DemoImages\DemoImages,34,11,11
